Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
Date Time VMFC Temperature
2021-02-02 15:15:03 1614.82 21.6875
2021-02-02 15:15:08 1613.82 21.6875
2021-02-02 15:15:13 1611.0 21.6875
2021-02-02 15:15:18 1608.0 21.6875
2021-02-02 15:15:23 1615.36 21.6875
2021-02-02 15:15:28 1613.0 21.6875
Date Time VMFC Temperature
2021-02-02 15:24:59 1613.09 21.63
2021-02-02 15:25:00 1612.73 21.63
2021-02-02 15:25:02 1611.0 21.63
2021-02-02 15:25:03 1610.45 21.63
2021-02-02 15:25:05 1610.82 21.69
2021-02-02 15:25:06 1612.18 21.63
2021-02-02 15:25:08 1610.45 21.69
2021-02-02 15:25:10 1613.55 21.63
2021-02-02 15:25:11 1609.55 21.63
2021-02-02 15:25:13 1612.18 21.63
2021-02-02 15:25:14 1613.09 21.69
2021-02-02 15:25:16 1612.27 21.69
2021-02-02 15:25:17 1614.0 21.69
2021-02-02 15:25:19 1611.36 21.63
2021-02-02 15:25:21 1612.73 21.63
2021-02-02 15:25:22 1610.82 21.69
2021-02-02 15:25:24 1613.91 21.63
2021-02-02 15:25:25 1611.73 21.69
2021-02-02 15:25:27 1610.0 21.69
2021-02-02 15:25:28 1613.36 21.69
2021-02-02 15:25:30 1612.18 21.69
2021-02-02 15:25:32 1615.18 21.69
2021-02-02 15:25:33 1609.91 21.69
2021-02-02 15:25:35 1610.45 21.69
2021-02-02 15:25:36 1612.91 21.69
2021-02-02 15:25:38 1613.09 21.69
2021-02-02 15:25:40 1612.55 21.69
2021-02-02 15:25:41 1616.0 21.69
2021-02-02 15:25:43 1610.55 21.69
2021-02-02 15:25:44 1609.09 21.69
2021-02-02 15:25:46 1611.82 21.69
2021-02-02 15:25:47 1611.82 21.69
2021-02-02 15:25:49 1611.18 21.69
2021-02-02 15:25:51 1615.64 21.69
2021-02-02 15:25:52 1612.18 21.69
2021-02-02 15:25:54 1612.73 21.69
2021-02-02 15:25:55 1612.45 21.69
2021-02-02 15:25:57 1611.82 21.69
2021-02-02 15:25:58 1615.36 21.69
Date Time VMFC Temperature
2021-02-02 15:26:20 1612.73 21.69
2021-02-02 15:26:21 1611.91 21.69
Date Time VMFC Temperature
2021-02-02 15:33:52 1615.09 21.63
2021-02-02 15:33:54 1610.64 21.63
2021-02-02 15:33:55 1610.73 21.63
2021-02-02 15:33:57 1616.73 21.69
2021-02-02 15:33:58 1610.91 21.69
2021-02-02 15:34:00 1609.82 21.63
2021-02-02 15:34:02 1610.82 21.69
2021-02-02 15:34:03 1613.0 21.69
2021-02-02 15:34:05 1611.36 21.69
2021-02-02 15:34:06 1614.18 21.69
2021-02-02 15:34:08 1613.18 21.69
2021-02-02 15:34:09 1613.73 21.69
2021-02-02 15:34:11 1613.09 21.69
2021-02-02 15:34:12 1612.55 21.69
2021-02-02 15:34:14 1611.0 21.69
2021-02-02 15:34:19 1613.09 21.6875
2021-02-02 15:34:24 1614.27 21.6875
2021-02-02 15:34:29 1611.55 21.6875
2021-02-02 15:34:34 1617.82 21.6875
2021-02-02 15:34:39 1614.82 21.6875
2021-02-02 15:34:44 1610.73 21.6875
2021-02-02 15:34:49 1612.91 21.6875
2021-02-02 15:34:54 1612.18 21.6875
2021-02-02 15:35:00 1613.73 21.6875
2021-02-02 15:35:05 1614.0 21.6875
2021-02-02 15:35:10 1612.55 21.6875
2021-02-02 15:35:15 1613.18 21.75
2021-02-02 15:35:20 1613.36 21.6875
2021-02-02 15:35:25 1609.18 21.6875
2021-02-02 15:35:30 1616.45 21.6875
Date Time VMFC Temperature
Date Time VMFC Temperature
2021-02-02 15:49:51 1613.91 21.69
2021-02-02 15:49:53 1610.73 21.63
2021-02-02 15:49:54 1609.45 21.69
2021-02-02 15:49:56 1610.36 21.69
2021-02-02 15:49:58 1612.36 21.69
Date Time VMFC Temperature
2021-02-02 15:57:24 1613.18 21.56
2021-02-02 15:57:25 1609.82 21.56
2021-02-02 15:57:27 1609.82 21.56
2021-02-02 15:57:28 1613.0 21.56
2021-02-02 15:57:30 1614.27 21.56
2021-02-02 15:57:32 1610.0 21.56
2021-02-02 15:57:33 1612.18 21.56
2021-02-02 15:57:35 1612.64 21.56
